x, y, z
4.2388e+06,-9.455e+07,8.9441e+27
-5.5144e+07,-9.7113e+07,1.0191e+28
-4.9346e+07,1.7837e+07,9.269e+26
1.5242e+07,-3.2971e+06,6.8951e+25
-6.0084e+07,3.0005e+07,1.8028e+27
8.589e+07,7.9063e+06,1.9068e+27
4.7082e+06,-4.0202e+07,1.6217e+27
2.8792e+06,-1.6374e+07,2.7018e+26
9.9695e+07,6.0134e+07,6.1009e+27
9.8019e+06,-9.0156e+07,8.1522e+27
-3.2277e+06,-2.7704e+07,7.701e+26
5.0225e+06,1.1115e+07,1.2985e+26
-9.2151e+06,5.6173e+07,3.1766e+27
7.7279e+07,-6.7109e+07,5.9967e+27
-2.0455e+07,-1.1386e+07,2.3424e+26
-1.1825e+07,8.3071e+07,6.9358e+27
-5.8078e+07,-4.0034e+07,2.446e+27
4.3186e+07,-2.6528e+07,1.17e+27
-5.5777e+07,2.4207e+07,1.3638e+27
5.8252e+07,-5.7707e+07,4.1785e+27
7.442e+07,9.2204e+07,9.8861e+27
5.1671e+07,6.4588e+06,7.0918e+26
3.5474e+06,4.5879e+07,2.108e+27
-1.4442e+07,1.8822e+07,4.0641e+26
-4.5102e+07,-6.75e+07,5.0648e+27
-8.053e+07,-1.0274e+07,1.7268e+27
-4.588e+07,-5.999e+07,4.125e+27
9.0763e+07,-6.0769e+07,5.7523e+27
-4.319e+07,-8.2418e+07,7.2591e+27
-1.5239e+07,-2.5054e+07,6.8577e+26
-5.8372e+07,-3.5743e+07,2.1294e+27
-2.351e+07,-1.7149e+06,1.4112e+26
-5.6468e+07,8.6412e+07,8.2642e+27
-7.913e+06,1.8853e+07,3.7107e+26
-2.1494e+07,9.182e+07,8.5465e+27
1.8864e+07,-9.4711e+07,9.0591e+27
1.5931e+07,2.061e+06,6.77e+25
8.1578e+07,7.0234e+07,6.5965e+27
7.929e+07,-9.8795e+07,1.1332e+28
3.1212e+07,-7.6364e+07,6.075e+27
-8.8722e+07,-1.9343e+07,2.3421e+27
-5.314e+07,7.1631e+07,5.837e+27
6.1538e+07,1.898e+07,1.3069e+27
9.0524e+07,5.471e+07,5.0418e+27
-4.9086e+07,-1.7343e+07,9.0311e+26
-8.2617e+07,6.4935e+07,5.9229e+27
-3.9595e+07,-4.7925e+07,2.6888e+27
-7.1891e+07,5.7501e+07,4.5984e+27
6.8729e+06,7.7542e+07,6.0245e+27
-7.1136e+06,8.2255e+07,6.7786e+27
6.3197e+07,-9.6254e+07,1.0263e+28
-1.6815e+07,4.0638e+07,1.7221e+27
5.9811e+07,3.7956e+07,2.335e+27
-6.1115e+07,7.7069e+07,6.8734e+27
7.3229e+07,9.5455e+07,1.0452e+28
-3.9407e+07,-9.6521e+07,9.7046e+27
9.594e+07,-3.8232e+07,3.7628e+27
-5.1314e+06,-7.4461e+07,5.5511e+27
2.9359e+07,1.902e+07,5.7726e+26
6.7219e+07,3.9638e+07,2.7008e+27
1.4911e+06,8.9223e+07,7.9612e+27
7.838e+07,8.1614e+07,8.1967e+27
-5.759e+07,6.3779e+07,4.8969e+27
-8.2521e+07,-8.7852e+07,9.4205e+27
3.8183e+07,1.539e+07,6.0134e+26
6.3084e+07,8.0351e+07,7.4512e+27
6.2261e+06,-9.0187e+07,8.1434e+27
3.5239e+07,2.1694e+07,7.8107e+26
-9.8232e+07,-6.5101e+07,6.6506e+27
8.3258e+07,9.8276e+06,1.8295e+27
8.8218e+07,-1.6432e+07,2.2156e+27
9.4106e+07,6.4875e+07,6.4228e+27
5.8566e+07,8.8649e+07,8.7162e+27
-2.8052e+07,5.0008e+07,2.6976e+27
3.284e+06,8.0008e+07,6.4041e+27
3.7688e+07,-9.5925e+07,9.5566e+27
3.823e+07,8.3383e+07,7.3181e+27
3.6458e+07,-9.6685e+07,9.6803e+27
-5.7913e+07,-9.311e+07,9.5079e+27
-8.0361e+07,5.6085e+07,4.76e+27
3.0084e+07,1.1309e+07,3.5416e+26
9.639e+07,-8.0888e+07,8.8657e+27
-8.4538e+07,-9.3333e+07,1.0498e+28
-4.0477e+07,-5.211e+07,3.1251e+27
-2.6251e+07,-6.2042e+06,2.1077e+26
-5.3677e+07,-3.9013e+07,2.2423e+27
6.2305e+07,5.2818e+07,3.7602e+27
1.4054e+07,-7.7051e+07,5.9863e+27
-3.1186e+07,4.2598e+07,2.0577e+27
4.657e+07,-6.078e+07,4.2364e+27
-9.8515e+07,5.9513e+07,5.9681e+27
-5.2129e+07,3.3403e+07,1.7951e+27
-1.5486e+07,1.0025e+07,1.6046e+26
1.1489e+07,-1.5962e+07,2.878e+26
2.6084e+07,4.1938e+06,1.8769e+26
-7.8665e+07,-9.928e+07,1.1404e+28
5.3538e+07,1.1164e+07,8.4123e+26
9.2178e+07,8.9901e+07,1.0206e+28
-5.9598e+07,9.5631e+07,1.0033e+28
2.9863e+07,6.0754e+07,3.914e+27
-3.9463e+07,6.6663e+07,4.8333e+27
-4.96e+07,8.9916e+07,8.6998e+27
-8.5292e+07,-2.8156e+07,2.6114e+27
8.3317e+07,5.7009e+07,4.9855e+27
1.4401e+07,8.9758e+07,8.1083e+27
-1.5245e+07,-7.0008e+07,4.9592e+27
-3.6309e+07,-6.3583e+07,4.3724e+27
2.1462e+06,-8.6012e+06,7.5133e+25
5.0521e+07,-7.1529e+07,5.7545e+27
-8.1382e+07,5.2927e+07,4.4571e+27
8.675e+07,6.8967e+07,6.6379e+27
1.3819e+07,-3.1006e+07,1.0091e+27
9.8435e+07,-3.1416e+06,2.4322e+27
1.8469e+07,4.6112e+07,2.2116e+27
3.2863e+07,8.476e+07,7.4543e+27
5.2434e+07,-2.1312e+07,1.1415e+27
-2.5014e+07,-7.2349e+06,2.0877e+26
-9.7344e+07,1.1836e+07,2.509e+27
8.2859e+07,-9.4942e+07,1.073e+28
-3.8969e+07,-3.0688e+07,1.3214e+27
-3.4943e+07,-3.225e+07,1.3453e+27
-5.507e+07,5.6815e+07,3.9861e+27
-4.5877e+07,4.7435e+07,2.7762e+27
5.5674e+07,-4.2922e+06,7.9331e+26
8.2709e+06,3.3515e+07,1.1404e+27
-4.9341e+07,3.4214e+07,1.7792e+27
6.2724e+07,-4.1823e+07,2.7327e+27
3.4585e+06,9.0028e+07,8.108e+27
-9.9983e+07,-8.7403e+07,1.0138e+28
9.3471e+07,1.7713e+07,2.498e+27
-8.756e+07,2.3891e+06,1.9224e+27
-6.344e+07,5.2577e+07,3.7705e+27
-3.8752e+07,-7.8468e+07,6.5327e+27
-3.8563e+07,-8.7712e+07,8.0651e+27
-5.7364e+07,6.3902e+06,8.6349e+26
-1.8784e+07,4.8421e+07,2.4328e+27
8.1088e+07,1.1822e+07,1.7836e+27
1.7788e+07,1.0612e+07,1.9172e+26
-3.694e+07,9.8893e+07,1.0121e+28
-6.1533e+07,4.3794e+07,2.8645e+27
4.2255e+07,-9.6478e+07,9.7544e+27
1.862e+07,-8.3012e+07,6.9776e+27
4.3613e+07,-5.9797e+07,4.0512e+27
9.0727e+07,-2.5068e+07,2.6862e+27
6.1604e+05,-9.0204e+07,8.1369e+27
3.6946e+07,-5.006e+06,3.6632e+26
8.5041e+05,-2.3038e+06,5.4883e+24
6.2207e+07,2.9866e+07,1.8594e+27
4.7199e+07,-3.6307e+07,1.8752e+27
-2.8721e+07,-4.6039e+07,2.3258e+27
5.3074e+06,7.8923e+07,6.2359e+27
6.1725e+07,-5.5029e+07,3.9807e+27
-2.0817e+07,-8.5477e+06,1.814e+26
8.6198e+07,-8.0749e+07,8.378e+27
-4.3801e+07,-9.5953e+07,9.6867e+27
6.1779e+07,5.3398e+06,9.8267e+26
4.6993e+07,2.1917e+07,1.0324e+27
5.9284e+06,2.9496e+07,8.7881e+26
2.1801e+06,-5.5772e+07,3.1118e+27
6.2576e+07,-5.923e+07,4.4872e+27
4.4682e+07,5.1367e+07,3.1377e+27
-7.0305e+07,-6.0416e+07,4.8858e+27
-5.3774e+07,3.3026e+07,1.8136e+27
6.0227e+07,1.1602e+07,1.0414e+27
4.9175e+07,-8.4397e+07,7.7274e+27
-1.3984e+07,1.2644e+07,2.0875e+26
-9.4841e+07,-5.619e+07,5.4061e+27
-1.6784e+07,-9.1331e+07,8.4117e+27
3.1964e+07,-9.6705e+07,9.6073e+27
2.092e+07,1.17e+07,2.4631e+26
7.4408e+07,-4.6384e+07,3.5356e+27
1.0133e+07,-6.7861e+05,2.6129e+25
9.0078e+06,-9.3414e+07,8.7465e+27
6.4902e+07,-2.9628e+07,1.9309e+27
-4.7657e+07,3.815e+07,2.0233e+27
-3.5634e+05,-1.425e+06,2.0623e+24
-7.9457e+07,9.3667e+07,1.0352e+28
7.8929e+06,8.4126e+07,7.0927e+27
3.6749e+07,6.2267e+07,4.2147e+27
7.2025e+07,9.6788e+07,1.0665e+28
-5.154e+07,1.0879e+07,7.8245e+26
-9.2739e+07,2.2943e+07,2.6765e+27
-9.2318e+07,1.577e+07,2.3793e+27
1.0541e+07,7.114e+07,5.0886e+27
4.9869e+07,7.3906e+06,6.7636e+26
-1.8389e+07,-3.391e+07,1.2344e+27
-7.2652e+07,-8.5573e+06,1.3928e+27
-8.5883e+07,-9.1935e+07,1.0296e+28
-5.4926e+07,8.2715e+07,7.5959e+27
-7.4255e+07,-4.6329e+07,3.5248e+27
9.7124e+07,4.3226e+07,4.2268e+27
4.6803e+07,1.5779e+07,7.966e+26
-3.2327e+06,4.1314e+07,1.7095e+27
6.4985e+07,3.8589e+07,2.5449e+27
7.5624e+07,-2.5947e+07,2.103e+27
-1.5436e+07,4.4165e+07,2.0101e+27
5.6883e+07,4.6546e+07,2.9755e+27
-1.6748e+07,-2.2796e+07,5.898e+26
5.991e+07,6.7944e+07,5.5137e+27
-7.9815e+07,-1.6655e+07,1.87e+27
-5.5401e+07,-3.5696e+07,2.0415e+27
-3.9334e+07,-4.4362e+07,2.3548e+27
8.7407e+07,-5.3434e+07,4.7652e+27
-1.9247e+07,-7.8039e+07,6.1827e+27
-6.6988e+07,-4.4923e+07,3.1399e+27
3.8769e+07,-2.4683e+07,9.8501e+26
3.7329e+07,6.7965e+06,3.9455e+26
3.951e+07,-3.5487e+07,1.6496e+27
2.0032e+06,-4.0284e+07,1.6238e+27
6.6221e+07,-2.1762e+07,1.5699e+27
2.0718e+07,7.48e+07,5.7024e+27
1.9963e+07,7.8552e+07,6.27e+27
3.5334e+07,-8.498e+07,7.5337e+27
8.3137e+07,-8.4664e+07,8.8959e+27
-1.2111e+07,-1.5805e+07,2.8648e+26
-4.4034e+07,-2.6476e+07,1.1857e+27
7.3685e+07,4.1286e+07,3.0619e+27
-6.3779e+07,-7.3946e+07,6.4849e+27
5.0225e+07,9.7289e+05,6.3159e+26
8.3333e+06,2.9635e+07,8.9562e+26
-3.3819e+07,-7.6187e+07,6.0904e+27
3.6638e+07,-4.9095e+07,2.7459e+27
2.2448e+07,-5.9735e+07,3.6943e+27
5.488e+07,-6.2443e+07,4.6521e+27
-6.8508e+07,-5.7036e+06,1.2059e+27
-8.9829e+07,8.5326e+07,9.2979e+27
-7.5523e+07,9.1871e+07,9.8663e+27
7.8404e+07,-1.0691e+07,1.6511e+27
4.0931e+07,9.6742e+07,9.7779e+27
6.3186e+07,-2.3634e+07,1.5567e+27
-2.6846e+07,9.4633e+07,9.1356e+27
2.8168e+07,-5.8675e+07,3.6411e+27
1.7376e+07,-1.1954e+06,7.6912e+25
-7.0764e+07,-7.0484e+07,6.2198e+27
6.0618e+06,7.0915e+07,5.0382e+27
7.2971e+06,-9.2956e+07,8.6542e+27
-1.8468e+07,-5.1995e+07,2.7887e+27
-8.6685e+07,-8.9772e+07,9.9377e+27
-2.2645e+07,7.6479e+07,5.9772e+27
-2.2529e+07,8.274e+07,6.9728e+27
7.6099e+07,3.4483e+07,2.6369e+27
-2.3309e+07,1.5388e+07,3.7261e+26
5.5604e+06,5.0465e+07,2.5544e+27
2.2097e+07,-6.2984e+07,4.089e+27
2.4407e+06,5.5926e+07,3.1292e+27
1.038e+07,-1.5496e+07,2.6705e+26
7.4663e+07,-8.0916e+07,7.9409e+27
-3.3482e+07,-3.3838e+07,1.4252e+27
-2.9342e+07,-1.0711e+07,3.2996e+26
1.1411e+07,-1.5461e+07,2.7161e+26
-2.0688e+07,-5.3046e+07,2.9208e+27
5.6214e+06,1.2917e+07,1.7476e+26
-8.4754e+07,5.2105e+07,4.5107e+27
8.5958e+07,5.6543e+07,5.0443e+27
-3.5587e+07,-8.2882e+07,7.186e+27
2.8806e+07,1.0403e+07,3.1567e+26
-7.0894e+07,3.4646e+07,2.4569e+27
-8.9946e+07,-7.9963e+06,2.0865e+27
-5.6799e+06,7.8743e+07,6.2085e+27
8.593e+07,-6.7105e+07,6.349e+27
3.3033e+07,-1.0134e+07,3.755e+26
-2.936e+07,7.1515e+07,5.33e+27
6.0452e+07,-9.606e+07,1.0141e+28
1.9598e+07,-9.2827e+07,8.7129e+27
-1.1296e+07,-4.6397e+07,2.1846e+27
-4.8184e+07,-9.6265e+07,9.8473e+27
2.5057e+07,-3.1136e+07,1.1264e+27
-2.0698e+07,-1.1797e+05,1.0711e+26
9.7741e+07,9.4713e+07,1.1359e+28
-5.7205e+07,7.5323e+07,6.4916e+27
-9.6514e+06,7.29e+07,5.3377e+27
6.6619e+07,-9.8586e+07,1.0829e+28
8.8892e+07,5.2627e+07,4.745e+27
-7.6901e+06,-9.9274e+06,1.1334e+26
-9.323e+07,5.9749e+06,2.2086e+27
-7.8052e+06,-9.9402e+07,9.8959e+27
1.6937e+07,4.1372e+07,1.7834e+27
4.7081e+07,-4.236e+07,2.3486e+27
-7.5642e+07,-1.4183e+07,1.6316e+27
2.5439e+07,4.0928e+07,1.8368e+27
-1.2117e+07,-1.2176e+07,1.8497e+26
7.5525e+07,-5.2118e+06,1.4532e+27
-9.1603e+07,2.0345e+07,2.5117e+27
9.8024e+07,8.1853e+06,2.4692e+27
6.2543e+07,-6.6319e+07,5.3761e+27
1.4919e+07,7.7793e+07,6.1074e+27
-3.1016e+07,-2.1958e+07,7.2265e+26
-8.4742e+07,-7.3112e+07,7.1407e+27
8.6617e+07,2.0438e+07,2.2933e+27
-8.5524e+07,-7.9343e+07,8.1238e+27
5.298e+07,-7.7314e+07,6.6792e+27
9.2229e+07,-2.4098e+07,2.7073e+27
5.8996e+07,9.4383e+07,9.7783e+27
6.1104e+06,1.0071e+07,1.1076e+26
8.7025e+07,7.3628e+07,7.3145e+27
-7.7269e+07,9.5156e+07,1.0547e+28
9.8474e+07,-6.6019e+07,6.7828e+27
2.7821e+07,3.0115e+07,1.1004e+27
-1.7433e+07,2.1465e+07,5.3672e+26
5.156e+07,-1.1422e+07,7.9507e+26
-4.0066e+07,4.7368e+07,2.6451e+27
-7.9525e+07,-9.7688e+07,1.1124e+28
7.0414e+07,-2.9848e+07,2.1304e+27
7.7098e+07,2.4395e+07,2.0811e+27
-4.1086e+06,-3.5544e+06,1.6854e+25
1.1969e+07,-9.493e+07,9.0475e+27
5.6565e+07,8.6484e+07,8.2794e+27
-2.417e+07,8.3292e+07,7.0835e+27
-1.947e+07,-3.9183e+07,1.6301e+27
-7.9338e+07,6.8839e+07,6.3124e+27
-6.8117e+07,-3.2126e+07,2.192e+27
-7.8281e+07,-7.0083e+06,1.5811e+27
-8.1482e+07,-2.4094e+07,2.2403e+27
-5.5325e+07,-6.2256e+07,4.641e+27
-2.6377e+07,4.5411e+07,2.2361e+27
1.9133e+07,-5.4006e+07,3.0082e+27
9.3345e+07,-4.1558e+07,3.9053e+27
5.8633e+07,-7.9479e+06,9.2262e+26
-4.3051e+07,9.9237e+07,1.0311e+28
-6.7559e+07,7.4971e+07,6.7618e+27
1.3653e+06,2.4251e+07,5.8857e+26
-6.4034e+07,-6.1097e+07,4.758e+27
-2.649e+07,2.7185e+07,9.1448e+26
-8.1036e+07,8.4453e+07,8.774e+27
1.4408e+07,-1.7124e+07,3.4513e+26
-6.3095e+07,5.5659e+07,4.0932e+27
9.9386e+07,7.3809e+07,7.9171e+27
8.583e+07,-6.3169e+06,1.8816e+27
7.6071e+07,9.0952e+06,1.5294e+27
-2.1574e+07,4.2826e+07,1.9504e+27
-8.4277e+07,-6.2471e+07,5.6783e+27
7.1437e+07,4.7174e+07,3.5012e+27
1.5568e+07,-1.2022e+07,2.0512e+26
2.6162e+07,-7.9295e+07,6.4588e+27
3.8428e+07,9.2303e+07,8.889e+27
-8.2487e+07,-5.2464e+07,4.4535e+27
-3.9667e+07,-4.1931e+07,2.1516e+27
1.7123e+07,-4.0968e+07,1.7517e+27
-2.0511e+07,2.7093e+07,8.392e+26
5.0969e+06,1.3849e+07,1.9828e+26
1.5177e+07,2.6886e+07,7.8042e+26
-5.6689e+07,7.3488e+07,6.2038e+27
9.1825e+07,6.45e+06,2.1495e+27
5.0336e+07,-2.5781e+07,1.2981e+27
4.7136e+07,-5.8959e+07,4.0317e+27
-5.6087e+07,-8.619e+07,8.2151e+27
-9.2914e+07,-1.0812e+07,2.2752e+27
-9.8052e+06,-9.7518e+07,9.5337e+27
-8.7042e+07,8.9154e+07,9.8426e+27
3.9521e+07,3.7887e+07,1.8259e+27
-2.5663e+07,-4.6844e+07,2.359e+27
-3.4111e+07,-7.1069e+07,5.3417e+27
7.8326e+07,8.9593e+07,9.5606e+27
9.805e+07,8.2316e+07,9.1794e+27
6.0477e+07,-9.3823e+07,9.7172e+27
-8.8995e+06,-8.3165e+07,6.9362e+27
6.2506e+07,-8.7299e+07,8.5978e+27
-8.5821e+07,-4.8537e+07,4.1971e+27
3.1436e+07,-4.0239e+06,2.6325e+26
2.7137e+06,2.0479e+06,6.0348e+24
-1.17e+07,3.735e+07,1.4293e+27
5.3197e+07,2.3207e+06,7.1287e+26
2.7863e+07,4.1465e+07,1.9134e+27
6.8352e+07,-6.2429e+07,5.0654e+27
-1.9679e+07,-7.2854e+07,5.4045e+27
-2.6942e+07,5.9475e+07,3.7187e+27
6.7839e+07,9.6593e+07,1.0481e+28
-8.0578e+07,5.249e+07,4.3784e+27
-3.1863e+07,-7.4681e+07,5.8311e+27
-8.3046e+07,-9.7328e+07,1.1197e+28
-5.7043e+07,7.2082e+07,6.0093e+27
-1.266e+07,-7.9834e+07,6.4135e+27
-4.3486e+07,8.8592e+07,8.3213e+27
6.3193e+07,-5.0665e+06,1.024e+27
9.674e+07,-9.0119e+07,1.0461e+28
-9.7703e+07,-7.7069e+06,2.4459e+27
-7.768e+07,-5.1489e+07,4.1597e+27
1.7444e+07,5.3506e+07,2.939e+27
5.6558e+07,7.5212e+07,6.4566e+27
-7.4655e+07,-8.6983e+07,8.9594e+27
2.2052e+06,3.9041e+07,1.5254e+27
-7.9418e+07,4.7984e+07,3.8793e+27
5.6407e+07,7.5626e+07,6.5148e+27
-5.5426e+07,-2.6099e+07,1.4492e+27
9.7403e+05,-9.798e+06,9.6238e+25
-7.4404e+07,9.7718e+07,1.0933e+28
7.1167e+07,-6.8539e+07,5.9638e+27
8.8529e+07,3.8138e+07,3.4139e+27
8.7549e+07,-6.7499e+07,6.4723e+27
3.9611e+07,-2.1501e+07,8.5455e+26
-4.4479e+07,8.2923e+07,7.3709e+27
4.8257e+06,-4.5475e+07,2.0738e+27
-8.4663e+07,7.5594e+07,7.5065e+27
4.8632e+06,8.7443e+07,7.6522e+27
-2.3676e+07,-5.9929e+07,3.7316e+27
5.4843e+07,6.9153e+06,7.9977e+26
3.1069e+07,5.3795e+07,3.1353e+27
-1.7506e+07,6.3222e+07,4.0737e+27
3.0442e+07,-7.6029e+07,6.0121e+27
9.1389e+07,-3.0737e+07,3.0328e+27
3.9733e+07,2.4418e+06,4.0065e+26
8.8355e+07,-6.1908e+07,5.7843e+27
5.5506e+07,-7.8421e+07,6.9202e+27
8.3657e+07,2.3377e+07,2.2961e+27
9.1863e+07,9.4222e+07,1.0988e+28
2.2036e+07,-7.3086e+07,5.4629e+27
-2.564e+07,-1.7587e+07,4.7364e+26
-1.6534e+07,3.6563e+07,1.4052e+27
-7.8212e+07,-7.9742e+07,7.888e+27
-2.9382e+07,-4.5437e+07,2.2804e+27
-3.0451e+07,-2.9387e+06,2.4045e+26
-6.3155e+06,4.5843e+07,2.1116e+27
-6.9679e+07,2.1292e+07,1.6671e+27
-3.7219e+07,-6.7417e+07,4.8913e+27
-7.1934e+07,-3.3657e+07,2.4264e+27
-6.9037e+07,4.6014e+07,3.3089e+27
6.7822e+07,6.0669e+07,4.8307e+27
8.7932e+07,-3.9103e+07,3.4621e+27
1.3053e+07,-7.9359e+06,1.0557e+26
-2.6251e+07,9.4815e+07,9.1621e+27
-2.349e+07,8.5258e+07,7.4068e+27
-8.1106e+07,4.2165e+06,1.6623e+27
8.5314e+07,7.5546e+07,7.5268e+27
-5.3656e+07,-5.729e+07,4.0019e+27
4.8987e+07,-6.0748e+07,4.2902e+27
-3.7897e+07,5.9805e+07,3.9356e+27
-1.9236e+07,-6.8628e+06,1.3961e+26
1.7022e+07,4.3496e+06,9.1355e+25
2.6072e+07,5.2087e+07,2.883e+27
-7.3409e+07,7.158e+07,6.471e+27
-2.1175e+07,7.9248e+07,6.3923e+27
-5.8456e+07,-3.8786e+07,2.3586e+27
7.3856e+07,7.5848e+07,7.1166e+27
5.9425e+07,-5.4324e+07,3.834e+27
2.994e+07,7.4211e+07,5.7314e+27
9.0701e+07,-5.4633e+07,5.0414e+27
2.0671e+06,46005,1.0703e+24
7.0629e+07,9.6267e+07,1.0514e+28
4.496e+07,5.9834e+07,4.0855e+27
3.8018e+07,-9.7396e+07,9.8474e+27
6.9435e+06,3.7622e+07,1.4274e+27
-6.8849e+07,3.187e+06,1.1952e+27
-3.7322e+07,-8.9018e+07,8.2725e+27
-7.0358e+07,5.3804e+07,4.1325e+27
-2.3782e+06,-9.6735e+07,9.3591e+27
-2.9886e+07,-6.5037e+06,2.6559e+26
6.5753e+07,-6.6897e+07,5.556e+27
2.2055e+07,-2.5166e+07,7.5492e+26
-8.3482e+07,8.938e+07,9.7311e+27
-9.8728e+07,1.0288e+07,2.5427e+27
-8.6695e+07,3.5107e+07,3.1115e+27
-9.4803e+07,-6.7601e+07,6.8169e+27
5.8819e+06,1.658e+07,2.8356e+26
7.4531e+07,6.453e+07,5.5528e+27
-7.0867e+07,1.9563e+07,1.6383e+27
-1.0682e+07,-1.7661e+07,3.4042e+26
-8.6456e+07,7.7459e+07,7.8686e+27
4.9496e+06,7.697e+07,5.9306e+27
5.1018e+07,-2.3891e+07,1.2215e+27
9.7886e+07,9.0841e+07,1.0648e+28
1.7819e+07,3.1222e+07,1.0542e+27
-4.5326e+07,4.8594e+07,2.875e+27
8.4415e+07,3.9257e+07,3.3226e+27
-6.6617e+07,-4.9763e+07,3.5858e+27
-4.8058e+06,-2.1892e+07,4.8503e+26
5.1249e+07,-4.1032e+07,2.3403e+27
9.6213e+07,8.1901e+06,2.3813e+27
8.9467e+07,9.1553e+07,1.0383e+28
3.1737e+07,7.2196e+07,5.4641e+27
-5.0678e+07,-4.8478e+07,2.9922e+27
-5.9504e+07,5.497e+07,3.9069e+27
6.3711e+07,1.8562e+07,1.3593e+27
-9.5555e+07,-9.0768e+07,1.0522e+28
1.9743e+07,-9.1654e+07,8.498e+27
-1.3956e+07,8.9816e+06,1.2936e+26
-3.8147e+07,-7.8919e+07,6.592e+27
-3.7326e+07,2.467e+07,9.5692e+26
-5.7154e+07,3.2928e+07,1.9009e+27
-1.1029e+07,-2.2285e+07,5.2702e+26
8.2433e+07,-2.9899e+07,2.5928e+27
4.3836e+07,8.5063e+07,7.7161e+27
-3.0514e+07,-7.5896e+07,5.9929e+27
3.2938e+07,-1.4501e+07,4.8149e+26
-3.3714e+07,1.9019e+07,6.4588e+26
1.6504e+06,-8.6324e+07,7.4525e+27
-4.836e+06,-7.8237e+07,6.1268e+27
7.1743e+07,-6.5283e+07,5.5486e+27
-5.4694e+07,4.81e+07,3.0615e+27
9.3044e+07,-6.7836e+07,6.766e+27
-4.7062e+07,-5.9359e+07,4.0771e+27
7.8253e+07,1.4026e+07,1.7276e+27
-3.6103e+07,-1.1329e+07,4.5422e+26
-3.0382e+07,4.3286e+06,2.495e+26
-6.8018e+07,-7.1237e+07,6.2313e+27
-1.9831e+06,-8.6547e+07,7.4915e+27
6.1346e+07,6.7092e+07,5.4422e+27
-9.9051e+07,-8.4077e+07,9.5217e+27
-6.4676e+07,-8.1917e+07,7.7562e+27
-3.565e+07,8.8924e+07,8.2253e+27
-7.3265e+07,6.9315e+07,6.1465e+27
4.6081e+07,3.315e+07,1.6298e+27
-7.2847e+06,-8.9398e+07,8.0052e+27
-8.2897e+07,-4.7522e+07,3.9763e+27
4.7537e+07,5.2977e+07,3.3715e+27
-8.4869e+07,6.3158e+07,5.7896e+27
-3.3543e+07,5.9466e+07,3.8175e+27
6.4112e+07,-2.6585e+07,1.7343e+27
-1.7569e+07,-1.6336e+07,3.4403e+26
-4.4922e+07,6.6325e+07,4.9035e+27
7.5771e+07,8.7199e+07,9.039e+27
-2.7335e+06,-1.5565e+07,2.4412e+26
9.4455e+07,2.7586e+07,2.9914e+27
3.6754e+07,-7.8894e+07,6.5621e+27
-4.2633e+07,2.5473e+07,1.1033e+27
-9.8373e+07,9.6951e+07,1.1819e+28
-6.8885e+07,5.3175e+07,4.0138e+27
-8.0638e+07,-4.3074e+07,3.481e+27
-8.8652e+07,7.6e+06,2.0225e+27
1.1353e+07,-1.0517e+07,1.4284e+26
8.7645e+07,-4.9174e+07,4.3385e+27
9.4876e+07,3.4367e+07,3.4314e+27
9.4554e+07,9.201e+07,1.0701e+28
-7.9229e+07,1.2709e+07,1.7308e+27
-2.5668e+07,-3.0592e+07,1.1006e+27
-2.0717e+07,3.3689e+07,1.2423e+27
-1.9813e+07,4.3452e+07,1.9862e+27
-6.1259e+07,1.6462e+07,1.2092e+27
-4.4136e+07,-1.6772e+07,7.6832e+26
8.4626e+06,6.8212e+07,4.6707e+27
-4.702e+07,5.6225e+07,3.714e+27
-7.2393e+07,3.7646e+07,2.7274e+27
8.2522e+07,1.5465e+07,1.9416e+27
-1.9558e+07,-5.8824e+07,3.5559e+27
8.2701e+07,6.7637e+07,6.2847e+27
-4.4112e+07,-3.4194e+07,1.6557e+27
5.6724e+06,-8.4096e+07,7.0802e+27
-1.323e+07,8.2083e+07,6.7813e+27
3.2642e+07,-2.1591e+07,7.3257e+26
-9.5592e+07,1.5476e+07,2.524e+27
6.9486e+07,4.2329e+07,2.9988e+27
-2.6612e+07,2.6825e+07,8.9666e+26
5.6957e+07,3.3796e+07,1.9532e+27
-8.8582e+07,-6.3233e+07,5.9601e+27
-8.2384e+07,-9.4433e+07,1.0614e+28
-5.0407e+07,5.8266e+07,4.0302e+27
-1.0523e+07,-5.3411e+07,2.8804e+27
-8.3625e+07,-5.3036e+07,4.5611e+27
9.3059e+06,3.6434e+07,1.3491e+27
-3.6145e+07,-2.5338e+07,9.6861e+26
1.4589e+07,-5.6354e+07,3.229e+27
-1.2647e+07,1.7228e+06,4.2954e+25
-1.6679e+07,2.5376e+07,7.1351e+26
3.8958e+07,7.0365e+07,5.3307e+27
7.8259e+07,1.2899e+07,1.6975e+27
-8.2806e+07,-8.8575e+07,9.5598e+27
1.3047e+07,-6.3836e+07,4.1175e+27
9.4926e+07,6.7977e+07,6.8736e+27
8.4675e+07,1.1375e+07,1.9218e+27
7.0538e+07,1.4562e+07,1.456e+27
-3.4138e+07,-5.3025e+07,3.103e+27
2.3693e+07,7.3357e+07,5.5215e+27
6.452e+07,8.412e+07,8.1168e+27
6.4471e+07,9.0485e+07,9.2267e+27
-3.215e+07,-4.1078e+07,1.9458e+27
4.1638e+07,7.6538e+07,6.2915e+27
9.2232e+07,-2.5244e+07,2.7639e+27
